reference_evaluation_panel,label,officialname,data_source_id,oaire_result_type,openairecompatibility,works,works_prop,projects_with_repo_works,projects,projects_prop
LS06,LS06: Immunity and Infection,NARCIS,openaire____::fdb035c8b3e0540a8d9a561a6c44f4de,publication,"OpenAIRE 3.0 (OA, funding)",35,0.03910614525139665,17,217,0.07834101382488479
LS06,LS06: Immunity and Infection,Online Research @ Cardiff,opendoar____::b53b3a3d6ab90ce0268229151c9bde11,publication,collected from a compatible aggregator,11,0.012290502793296089,7,217,0.03225806451612903
LS06,LS06: Immunity and Infection,Online Research Database In Technology,opendoar____::147702db07145348245dc5a2f2fe5683,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",7,0.00782122905027933,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,Online-Publikations-Server der Universität Würzburg,opendoar____::07c5807d0d927dcd0980f86024e5208b,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Open Access LMU,opendoar____::758874998f5bd0c393da094e1967a72b,publication,"OpenAIRE 3.0 (OA, funding)",9,0.01005586592178771,6,217,0.027649769585253458
LS06,LS06: Immunity and Infection,Open Repository and Bibliography - University of Liège,opendoar____::76cf99d3614e23eabab16fb27e944bf9,publication,OpenAIRE PubRepos v4.0,4,0.004469273743016759,3,217,0.013824884792626729
LS06,LS06: Immunity and Infection,OPUS FAU - Online-Publikationssystem der Friedrich-Alexander-Universität Erlangen-Nürnberg,opendoar____::0b1ec366924b26fc98fa7b71a9c249cf,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Oskar Bordeaux,opendoar____::f6bc7e9dc18cfe3bbacd3dc594cef296,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Oxford University Research Archive,opendoar____::2290a7385ed77cc5592dc2153229f082,publication,OpenAIRE Basic (DRIVER OA),28,0.03128491620111732,11,217,0.05069124423963134
LS06,LS06: Immunity and Infection,ProdInra,opendoar____::b710915795b9e9c02cf10d6d2bdb688c,publication,OpenAIRE Basic (DRIVER OA),20,0.0223463687150838,3,217,0.013824884792626729
LS06,LS06: Immunity and Infection,Publications at Bielefeld University,opendoar____::229754d7799160502a143a72f6789927,publication,OpenAIRE PubRepos v4.0,1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Publikationenserver der Georg-August-Universität Göttingen,opendoar____::ae614c557843b1df326cb29c57225459,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0022346368715083797,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,Publikationer från KTH,opendoar____::a4f23670e1833f3fdb077ca70bbd5d66,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Publikationer från Umeå universitet,opendoar____::d6baf65e0b240ce177cf70da146c8dc8,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",5,0.00558659217877095,5,217,0.02304147465437788
LS06,LS06: Immunity and Infection,Publikationer från Uppsala Universitet,opendoar____::52720e003547c70561bf5e03b95aa99f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",2,0.0022346368715083797,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,Publikationsserver der RWTH Aachen University,opendoar____::df7f28ac89ca37bf1abd2f6c184fe1cf,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,PURE Aarhus University,openaire____::d76e4d42b3bd658259e8bf9c37ef448f,publication,"OpenAIRE 3.0 (OA, funding)",10,0.0111731843575419,6,217,0.027649769585253458
LS06,LS06: Immunity and Infection,Queen's University Research Portal,opendoar____::53c6de78244e9f528eb3e1cda69699bb,publication,OpenAIRE Basic (DRIVER OA),1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Radboud Repository,opendoar____::7bccfde7714a1ebadf06c5f4cea752c1,publication,collected from a compatible aggregator,9,0.01005586592178771,5,217,0.02304147465437788
LS06,LS06: Immunity and Infection,REPISALUD,opendoar____::373e4c5d8edfa8b74fd4b6791d0cf6dc,publication,"OpenAIRE 3.0 (OA, funding)",21,0.02346368715083799,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,Repositório da Universidade Nova de Lisboa,opendoar____::a8f8f60264024dca151f164729b76c0b,publication,"OpenAIRE 3.0 (OA, funding)",1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Repositório Institucional UNESP,opendoar____::c9efe5f26cd17ba6216bbe2a7d26d490,publication,not available,1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Repository of the University of Namur,opendoar____::148d411aeffed8a6f6ad4ecd77d1f904,publication,OpenAIRE Basic (DRIVER OA),2,0.0022346368715083797,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,"Repository of the University of Rijeka, Faculty of Medicine",opendoar____::c79ec57a8e72a87d8a69d2c6b8a2a8d4,publication,"OpenAIRE 3.0 (OA, funding)",3,0.0033519553072625698,3,217,0.013824884792626729
LS06,LS06: Immunity and Infection,RERO DOC Digital Library,opendoar____::846c260d715e5b854ffad5f70a516c88,publication,OpenAIRE Basic (DRIVER OA),7,0.00782122905027933,3,217,0.013824884792626729
LS06,LS06: Immunity and Infection,Serveur académique lausannois,opendoar____::9fdb62f932adf55af2c0e09e55861964,publication,"OpenAIRE 3.0 (OA, funding)",14,0.01564245810055866,6,217,0.027649769585253458
LS06,LS06: Immunity and Infection,Spiral - Imperial College Digital Repository,opendoar____::995e1fda4a2b5f55ef0df50868bf2a8f,publication,OpenAIRE Basic (DRIVER OA),46,0.05139664804469274,17,217,0.07834101382488479
LS06,LS06: Immunity and Infection,SpringerOpen,openaire____::8fc45174756b8d6bb1cfbd82c5e63a4e,publication,collected from a compatible aggregator,1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Sussex Research Online,opendoar____::ea159dc9788ffac311592613b7f71fbb,publication,collected from a compatible aggregator,1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,The University of Manchester - Institutional Repository,opendoar____::b994697479c5716eda77e8e9713e5f0f,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",8,0.008938547486033519,6,217,0.027649769585253458
LS06,LS06: Immunity and Infection,TU Delft Repository,opendoar____::c9892a989183de32e976c6f04e700201,publication,collected from a compatible aggregator,8,0.008938547486033519,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,UM Publications,opendoar____::fe9fc289c3ff0af142b6d3bead98a923,publication,collected from a compatible aggregator,4,0.004469273743016759,3,217,0.013824884792626729
LS06,LS06: Immunity and Infection,UNC Dataverse,re3data_____::0394b97eb11f19785cbca1ec830429da,publication,not available,1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Universiteit van Amsterdam Digital Academic Repository,opendoar____::bc6dc48b743dc5d013b1abaebd2faed2,publication,collected from a compatible aggregator,7,0.00782122905027933,6,217,0.027649769585253458
LS06,LS06: Immunity and Infection,University of Liverpool Repository,opendoar____::459a4ddcb586f24efd9395aa7662bc7c,publication,collected from a compatible aggregator,3,0.0033519553072625698,4,217,0.018433179723502304
LS06,LS06: Immunity and Infection,University of Southern Denmark Research Output,opendoar____::1aa057313c28fa4a40c5bc084b11d276,publication,OpenAIRE Basic (DRIVER OA),4,0.004469273743016759,4,217,0.018433179723502304
LS06,LS06: Immunity and Infection,University of Zagreb Medical School Repository,opendoar____::258be18e31c8188555c2ff05b4d542c3,publication,OpenAIRE Basic (DRIVER OA),1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,UPF Digital Repository,opendoar____::a14ac55a4f27472c5d894ec1c3c743d2,publication,"OpenAIRE 3.0 (OA, funding)",2,0.0022346368715083797,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,Utrecht University Repository,opendoar____::38b3eff8baf56627478ec76a704e9b52,publication,collected from a compatible aggregator,9,0.01005586592178771,6,217,0.027649769585253458
LS06,LS06: Immunity and Infection,VBN,opendoar____::8e2cfdc275761edc592f73a076197c33,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",2,0.0022346368715083797,2,217,0.009216589861751152
LS06,LS06: Immunity and Infection,Wageningen Staff Publications,opendoar____::d709f38ef758b5066ef31b18039b8ce5,publication,collected from a compatible aggregator,19,0.021229050279329607,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,Web-based Archive of RIVM Publications,opendoar____::7504adad8bb96320eb3afdd4df6e1f60,publication,collected from a compatible aggregator,1,0.0011173184357541898,1,217,0.004608294930875576
LS06,LS06: Immunity and Infection,White Rose Research Online,opendoar____::ffd52f3c7e12435a724a8f30fddadd9c,publication,collected from a compatible aggregator,3,0.0033519553072625698,3,217,0.013824884792626729
LS06,LS06: Immunity and Infection,Zenodo,opendoar____::358aee4cc897452c00244351e4d91f69,publication,"OpenAIRE 3.0 (OA, funding)",7,0.00782122905027933,4,217,0.018433179723502304
LS06,LS06: Immunity and Infection,Zurich Open Repository and Archive,opendoar____::0efe32849d230d7f53049ddc4a4b0c60,publication,"OpenAIRE 3.0 (OA, funding)",13,0.01452513966480447,8,217,0.03686635944700461
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Aaltodoc Publication Archive,opendoar____::3a066bda8c96b9478bb0512f0a43028c,publication,"OpenAIRE 3.0 (OA, funding)",13,0.0047723935389133625,5,470,0.010638297872340425
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health","Access to Research at National University of Ireland, Galway",opendoar____::2b3bf3eee2475e03885a110e9acaab61,publication,OpenAIRE Basic (DRIVER OA),10,0.003671071953010279,5,470,0.010638297872340425
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",ACU Research Bank,opendoar____::c203e4a1bdef9372cb9864bfc9b511cc,publication,OpenAIRE Basic (DRIVER OA),5,0.0018355359765051395,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Apollo,opendoar____::2723d092b63885e0d7c260cc007e8b9d,publication,OpenAIRE Basic (DRIVER OA),85,0.03120411160058737,29,470,0.06170212765957447
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",ArchiMer - Institutional Archive of Ifremer,opendoar____::8f14e45fceea167a5a36dedd4bea2543,publication,"OpenAIRE 3.0 (OA, funding)",1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archive ouverte UNIGE,opendoar____::f0dd4a99fba6075a9494772b58f95280,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",13,0.0047723935389133625,7,470,0.014893617021276596
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio della ricerca - Università degli studi di Napoli Federico II,opendoar____::d8c24ca8f23c562a5600876ca2a550ce,publication,"OpenAIRE 3.0 (OA, funding)",14,0.005139500734214391,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio della Ricerca - Università di Pisa,opendoar____::460b491b917d4185ed1f5be97229721a,publication,"OpenAIRE 3.0 (OA, funding)",1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio della Ricerca - Università di Roma Tor vergata,opendoar____::f095cedd23b99f1696fc8caecbcf257e,publication,"OpenAIRE 3.0 (OA, funding)",1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio della ricerca della Scuola Superiore Sant'Anna,opendoar____::cb16b8498f74ba6b6a6873518624168c,publication,"OpenAIRE 3.0 (OA, funding)",3,0.0011013215859030838,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio della ricerca- Università di Roma La Sapienza,opendoar____::dc727151e5d55dde1e950767cf861ca5,publication,"OpenAIRE 3.0 (OA, funding)",7,0.0025697503671071953,6,470,0.01276595744680851
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio Istituzionale,opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,publication,"OpenAIRE 3.0 (OA, funding)",25,0.009177679882525698,12,470,0.02553191489361702
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,publication,"OpenAIRE 3.0 (OA, funding)",13,0.0047723935389133625,8,470,0.01702127659574468
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della Ricerca - Bocconi,opendoar____::385822e359afa26d52b5b286226f2cea,publication,OpenAIRE Basic (DRIVER OA),1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio Istituzionale della Ricerca - Università degli Studi della Campania &quot;Luigi Vanvitelli&quot;,opendoar____::7d571e5c15bad5ef8c4352ce7a1d9e78,publication,"OpenAIRE 3.0 (OA, funding)",8,0.002936857562408223,4,470,0.00851063829787234
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio Istituzionale della Ricerca - Università degli Studi di Perugia,opendoar____::a0443c8c8c3372d662e9173c18faaa2c,publication,"OpenAIRE 3.0 (OA, funding)",6,0.0022026431718061676,3,470,0.006382978723404255
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università degli Studi di Udine,opendoar____::07845cd9aefa6cde3f8926d25138a3a2,publication,"OpenAIRE 3.0 (OA, funding)",2,7.342143906020558e-4,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università dell'Insubria,opendoar____::9627c45df543c816a3ddf2d8ea686a99,publication,"OpenAIRE 3.0 (OA, funding)",2,7.342143906020558e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università di Brescia,opendoar____::2b346a0aa375a07f5a90a344a61416c4,publication,"OpenAIRE 3.0 (OA, funding)",1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università di Camerino,opendoar____::2ad9e5e943e43cad612a7996c12a8796,publication,"OpenAIRE 3.0 (OA, funding)",2,7.342143906020558e-4,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università di Padova,opendoar____::a22d33b4a00c165507a61f3bed4b5149,publication,"OpenAIRE 3.0 (OA, funding)",2,7.342143906020558e-4,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università di Palermo,opendoar____::30a237d18c50f563cba4531f1db44acf,publication,"OpenAIRE 3.0 (OA, funding)",1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio istituzionale della ricerca - Università di Trieste,opendoar____::6915849303a3fe93657587cb9c469f00,publication,OpenAIRE Basic (DRIVER OA),1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,opendoar____::17326d10d511828f6b34fa6d751739e2,publication,"OpenAIRE 3.0 (OA, funding)",20,0.007342143906020558,16,470,0.03404255319148936
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",ARCHIVO DIGITAL PARA LA DOCENCIA Y LA INVESTIGACION,opendoar____::02b1be0d48924c327124732726097157,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",3,0.0011013215859030838,3,470,0.006382978723404255
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",ARROW@DIT,opendoar____::39e4973ba3321b80f37d9b55f63ed8b8,publication,OpenAIRE Basic (DRIVER OA),1,3.671071953010279e-4,2,470,0.00425531914893617
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",arXiv.org e-Print Archive,opendoar____::6f4922f45568161a8cdf4ad2299f6d23,publication,OpenAIRE Basic (DRIVER OA),51,0.018722466960352423,23,470,0.04893617021276596
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Aston Publications Explorer,opendoar____::351b33587c5fdd93bd42ef7ac9995a28,publication,collected from a compatible aggregator,1,3.671071953010279e-4,1,470,0.002127659574468085
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",BASE (Open Access Aggregator),openaire____::df45502607927471ecf8a6ae83683ff5,publication,"OpenAIRE 3.0 (OA, funding)",7,0.0025697503671071953,7,470,0.014893617021276596
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",Bern Open Repository and Information System (BORIS),opendoar____::6917ff2a7b53421ff4066020e2d89eec,publication,OpenAIRE Basic (DRIVER OA),12,0.004405286343612335,8,470,0.01702127659574468
LS07,"LS07: Applied Medical Technologies, Diagnostics, Therapies and Public Health",bioRxiv,share_______::bbd802baad85d1fd440f32a7a3a2c2b1,publication,OpenAIRE Basic (DRIVER OA),28,0.010279001468428781,20,470,0.0425531914893617
