Repository name,Organisation name,URL,content_type,Short name,Coverage,ERC panels,Content type,Access to repository,Access to data upload,Certification,Date of last certification,Source (URL),Community Endorsement,Source of Community Endorsement,Community URL,Policy,Policy URL,"Metadata contains ""access rights""","Metadata contains ""License""",PID Assignment,Machine-actionable,Standardized,Linked resources,CC0 or PD or equivalent Metadata,Author(s),Description,Title,Date of publication,Venue of publication/deposit,Embargo,Funder and Funding Stream,Grant information,Record PID,Author(s) PID,Organisation PID,Grant PID,Curator,Reason for inclusion,comments
Apollo - University of Cambridge Repository,University of Cambridge,https://www.repository.cam.ac.uk,,NA,Institutional,LS01|LS02|LS03|LS04|LS05|LS06|LS07|LS08|LS09|PE01|PE02|PE03|PE03|PE04|PE04|PE05|PE06|PE06|PE07|PE08|PE09|PE10|SH01|SH02|SH03|SH04|SH05|SH06,All,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,https://osc.cam.ac.uk/repository/repository-terms-use|https://doi.org/10.17863/CAM.10214,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/109,NA
"DSpace at School of Computing, NUS",National University of Singapore,https://dl.comp.nus.edu.sg/dspace/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/110,NA
DSpace Universidad de Talca,Universidad de Talca,http://dspace.utalca.cl/index.jsp,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/114,NA
DSpace at Indian Institute of Management Kozhikode,Indian Institute of Management Kozhikode,http://dspace.iimk.ac.in/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/115,NA
Dspace@NITR,"National Institute of Technology, Rourkela",http://dspace.nitrkl.ac.in/dspace/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/116,NA
Waseda University Repository,Waseda University,https://waseda.repo.nii.ac.jp/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/117,NA
DCU Online Research Access Service,Dublin City University,http://doras.dcu.ie/,,NA,Institutional,SH02|SH04,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/119,NA
DUO Research Archive,University of Oslo,http://www.duo.uio.no/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/121,NA
E-LIS,e-prints in library and information science,http://eprints.rclis.org/,,NA,NA,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://eprints.rclis.org/policies.html#02,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/124,NA
E-Prints Complutense,Complutense University of Madrid,https://eprints.ucm.es,,NA,Institutional,LS04|LS07|LS08|LS09|PE01|PE02|PE03|PE04|PE05|PE06|PE08|PE09|SH02|SH06,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/126,NA
e-space at Manchester Metropolitan University,Manchester Metropolitan University,http://www.e-space.mmu.ac.uk,,NA,Institutional,LS08|PE08|PE10|SH01|SH02|SH06,All,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/128,NA
Earth-prints Repository,Istituto Nazionale di Geofisica e Vulcanologia,http://www.earth-prints.org/,,NA,NA,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/129,NA
Ecological Restoration Institute - Northern Arizona University,Northern Arizona University,http://library.eri.nau.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/130,NA
WinnSpace Repository,University of Winnipeg,http://winnspace.uwinnipeg.ca/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/131,NA
edoc-Server. Open-Access-Publikationsserver der Humboldt-Universität zu Berlin,Humboldt-Universität zu Berlin,https://edoc.hu-berlin.de/,,NA,Institutional,PE02|PE03|PE05|SH04,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,https://edoc-info.hu-berlin.de/de/nutzung/nutzung_leitlinien/nutzung_leit|http://edoc.hu-berlin.de/e_info_en/policy.php,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/133,NA
Eldorado - Repository of the TU Dortmund,Technische Universität Dortmund,https://eldorado.tu-dortmund.de,,NA,Institutional,PE01|PE04|PE05,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/134,NA
Electronic Research Archive - Blekinge Tekniska Högskola,Blekinge Institute of Technology,http://bth.diva-portal.org/smash/search.jsf?dswid=2623,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/135,NA
Electronic Resource Preservation and Access Network ePRINTS Service,Electronic Resource Preservation and Access Network,http://eprints.erpanet.org/,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/136,NA
Graduate School Section of the eTD database,Pennsylvania State University,https://etda.libraries.psu.edu/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/137,NA
Electronic Thesis and Dissertation Library - LSU,Louisiana State University,http://etd.uis.lsu.edu/cgi-bin/ETD-browse/browse,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/138,NA
Media Dokumentenserver - Staats und Universitätsbibliothek Bremen,Universität Bremen,https://media.suub.uni-bremen.de,,NA,Institutional,PE04|PE06,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://elib.suub.uni-bremen.de/info/metadata_policy.html|https://www.suub.uni-bremen.de/home-english/refworks-and-publishing/publishing-documents/elib-document-server-user-policy/|https://www.suub.uni-bremen.de/home-english/refworks-and-publishing/publishing-documents/document-server-technical-documentation/,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/139,NA
Luleå University of Technology Publications,Luleå Tekniska Universitet,https://www.ltu.se/publications,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/142,NA
eScholarShare at Drake University,Drake University,http://escholarshare.drake.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/145,NA
eScholarship@BC,Boston College,https://dlib.bc.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/146,NA
Vanderbilt Electronic Thesis and Dissertation Archive,Vanderbilt University,http://etd.library.vanderbilt.edu/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/147,NA
ETSU Electronic Thesis and Dissertation Archive,East Tennessee State University,http://dc.etsu.edu/honors/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/148,NA
Electronic Theses and Dissertations at Indian Institute of Science,Indian Institute of Science,http://etd.ncsi.iisc.ernet.in/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/149,NA
Research Collection,Eidgenössische Technische Hochschule Zürich,https://www.research-collection.ethz.ch/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,https://www.research-collection.ethz.ch/terms-of-use,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/150,NA
"Cadmus, EUI Research Repository",European University Institute,http://cadmus.eui.eu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,https://www.eui.eu/Research/EUIPublications/AcademicPublications/HowToSubmit|https://www.eui.eu/Research/EUIPublications/AcademicPublications/SubmitFullTextArticles,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/151,NA
Università degli Studi di Napoli Federico Il Open Archive,Università degli Studi di Napoli Federico Il,http://www.fedoa.unina.it/,,NA,Institutional,SH05,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/152,NA
DigitalCommons@Florida International University,Florida International University,http://digitalcommons.fiu.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/153,NA
GFZ German Research Centre for Geosciences,Helmholtz Centre Potsdam,https://gfzpublic.gfz-potsdam.de,,NA,Institutional,LS09|PE02|PE06|PE08|PE09|PE10|SH02|SH03,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/156,NA
Mason Archival Repository Service,George Mason University,http://mars.gmu.edu,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/157,NA
Enlighten - Institutional Repository of the University of Glasgow,University of Glasgow,https://www.gla.ac.uk/research/enlighten/,,NA,Institutional,LS01|LS02|LS04|LS05|LS06|LS07|LS08|LS09|PE01|PE02|PE03|PE04|PE05|PE06|PE07|PE08|PE09|PE10|SH01|SH02|SH03|SH04|SH06,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/162,NA
Dokumentenserver der Georg-August-Universität Göttingen,Georg-August-Universität Göttingen,http://webdoc.sub.gwdg.de/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/163,NA
HAL-INRIA,Institut National de Recherche en Informatique et en Automatique,http://hal.inria.fr/,,NA,Institutional,LS03|LS04|LS07|LS08|PE01|PE02|PE03|PE04|PE06|PE07|PE08|PE09|SH04,All,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/165,NA
HAL,Centre pour la Communication Scientifique Directe,https://hal.archives-ouvertes.fr/,,NA,NA,LS01|LS02|LS03|LS04|LS05|LS06|LS07|LS08|LS09|PE01|PE02|PE03|PE04|PE05|PE06|PE07|PE08|PE09|PE10|SH01|SH02|SH03|SH04|SH05|SH06,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://hal.archives-ouvertes.fr/index.php?langue=en&amp;halsid=ov561nscfmnt5liseil2e2ea43|http://hal.archives-ouvertes.fr/index.php?langue=en&halsid=ov561nscfmnt5liseil2e2ea43,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/166,NA
TriCollege Libraries Institutional Repository,"Haverford College, Bryn Mawr College, Swarthmore College",http://thesis.haverford.edu/dspace/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/167,NA
History & Theory of Psychology Eprint Archive,York University,http://htpprints.yorku.ca/,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/169,NA
Hofstra University ePrint Archive,Hofstra University,http://hofprints.hofstra.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/171,NA
Hokkaido University Collection of Scholarly and Academic Papers,Hokkaido University,https://eprints.lib.hokudai.ac.jp/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/172,NA
Hong Kong University of Science and Technology Institutional Repository,Hong Kong University of Science and Technology,http://repository.ust.hk/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/174,NA
HKU Theses Online,University of Hong Kong,http://hub.hku.hk/handle/10722/1057,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/175,NA
Humboldt Digital Scholar,Humboldt State University,http://humboldt-dspace.calstate.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/176,NA
HAL- SHS,Centre pour la Communication Scientifique Directe,http://halshs.archives-ouvertes.fr/,,NA,NA,LS02|LS06|LS08|LS09|PE01|PE02|PE06|PE10|SH01|SH02|SH03|SH04|SH05|SH06,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/177,NA
IUPUIScholarWorks,"Indiana University - Purdue University, Indianapolis",https://scholarworks.iupui.edu/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/179,NA
"International Migration, Integration and Social Cohesion online publications","International Migration, Integration and Social Cohesion",http://library.imiscoe.org/,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/180,NA
Open Access Repository of IISc Research Publications,Indian Institute of Science,http://eprints.iisc.ac.in,,NA,Institutional,LS07|PE02|PE05|PE07|PE09|SH04,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/182,NA
Infoscience - École polytechnique fédérale de Lausanne,Swiss Federal Institute of Technology Lausanne,https://infoscience.epfl.ch/,,NA,Institutional,LS01|LS02|LS03|LS04|LS05|LS06|LS07|LS08|LS09|PE01|PE02|PE03|PE04|PE05|PE06|PE07|PE08|PE09|PE10|SH03|SH04,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,TRUE,TRUE,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/185,NA
Open Archive Toulouse,Institut National Polytechnique de Toulouse,http://ethesis.inp-toulouse.fr/,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/186,NA
University of Groningen Research Database,Rijksuniversiteit Groningen,http://www.rug.nl/research/portal/,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/189,NA
IUScholarWorks,Indiana University,https://scholarworks.iu.edu/dspace/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/193,NA
Jefferson Digital Commons,Thomas Jefferson University,http://jdc.jefferson.edu/,,NA,Institutional,NA,All,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/194,NA
Katholieke Hogeschool Kempen Theses,Thomas More,http://doks.khk.be/eindwerk,,NA,Institutional,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/197,NA
Kölner UniversitätsPublikationsServer,Universität zu Köln,http://kups.ub.uni-koeln.de/,,NA,Institutional,LS05|LS06|LS08|PE03|PE08|PE09|SH01,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://kups.ub.uni-koeln.de/policies.html,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/199,NA
Lancaster EPrints,Lancaster University,http://eprints.lancs.ac.uk/,,NA,Institutional,LS07|LS08|PE01|PE02|PE03|PE04|PE05|PE09|PE10|SH01|SH02|SH03|SH04,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://eprints.lancs.ac.uk/information.html,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/201,NA
Leiden University Scholarly Repository,Leiden University,https://scholarlypublications.universiteitleiden.nl,,NA,Institutional,LS01|LS02|LS03|LS04|LS05|LS06|LS07|LS08|LS09|PE01|PE02|PE03|PE04|PE05|PE06|PE07|PE08|PE09|PE10|SH01|SH02|SH03|SH04|SH05|SH06,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/202,NA
Librarians' Digital Library,"Indian Statistical Institute, Bangalore Centre",https://drtc.isibang.ac.in/,,NA,NA,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/203,NA
LSE Research Online,London School of Economics and Political Science,http://eprints.lse.ac.uk/,,NA,Institutional,PE01|PE06|PE08|PE10|SH01|SH02|SH03|SH04|SH05,All,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,http://eprints.lse.ac.uk/faq.html,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/206,NA
Malmö University Electronic Publishing,Malmö University,http://dspace.mah.se/,,NA,Institutional,NA,Literature,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,robot,Repo is listed in OpenDOAR: https://v2.sherpa.ac.uk/id/repository/209,NA
