reference_evaluation_panel,officialname,oaire_result_type,openairecompatibility,data_source_id,works,projects_with_repo_works,reference_evaluation_panel_title,projects,prop
PE06_REF,University of Bath's research portal,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8d9a0adb7c204239c9635426f35c9522,1,1,Computer Science and Informatics,414,0.0024154589371980675
PE06_REF,University of East Anglia digital repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6a5889bb0190d0211a991f47bb19a777,1,1,Computer Science and Informatics,414,0.0024154589371980675
PE06_REF,University of Innsbruck Digital Library,publication,OpenAIRE Basic (DRIVER OA),opendoar____::fb2606a5068901da92473666256e6e5b,1,1,Computer Science and Informatics,414,0.0024154589371980675
PE06_REF,University of Liverpool Repository,publication,collected from a compatible aggregator,opendoar____::459a4ddcb586f24efd9395aa7662bc7c,20,9,Computer Science and Informatics,414,0.021739130434782608
PE06_REF,UPCommons. Portal del coneixement obert de la UPC,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::966b6dfb6b0819cc10644bea3115cf20,2,1,Computer Science and Informatics,414,0.0024154589371980675
PE06_REF,UPF Digital Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a14ac55a4f27472c5d894ec1c3c743d2,5,5,Computer Science and Informatics,414,0.012077294685990338
PE06_REF,Usiena air - Università di Siena,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::f2d887e01a80e813d9080038decbbabb,1,1,Computer Science and Informatics,414,0.0024154589371980675
PE06_REF,Utrecht University Repository,publication,collected from a compatible aggregator,opendoar____::38b3eff8baf56627478ec76a704e9b52,5,4,Computer Science and Informatics,414,0.00966183574879227
PE06_REF,VBN,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::8e2cfdc275761edc592f73a076197c33,50,9,Computer Science and Informatics,414,0.021739130434782608
PE06_REF,Wageningen Staff Publications,publication,collected from a compatible aggregator,opendoar____::d709f38ef758b5066ef31b18039b8ce5,5,2,Computer Science and Informatics,414,0.004830917874396135
PE06_REF,Warwick Research Archives Portal Repository,publication,collected from a compatible aggregator,opendoar____::0e9fa1f3e9e66792401a6972d477dcc3,20,10,Computer Science and Informatics,414,0.024154589371980676
PE06_REF,White Rose Research Online,publication,collected from a compatible aggregator,opendoar____::ffd52f3c7e12435a724a8f30fddadd9c,18,9,Computer Science and Informatics,414,0.021739130434782608
PE06_REF,Zenodo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::358aee4cc897452c00244351e4d91f69,115,32,Computer Science and Informatics,414,0.07729468599033816
PE06_REF,Zenodo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::358aee4cc897452c00244351e4d91f69,14,13,Computer Science and Informatics,414,0.03140096618357488
PE06_REF,Zurich Open Repository and Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0efe32849d230d7f53049ddc4a4b0c60,7,5,Computer Science and Informatics,414,0.012077294685990338
PE06_REF,Наукова електронна бібліотека періодичних видань НАН України (Vernadsky National Library of Ukraine),publication,OpenAIRE Basic (DRIVER OA),opendoar____::5e76bef6e019b2541ff53db39f407a98,1,1,Computer Science and Informatics,414,0.0024154589371980675
PE07_REF,Aaltodoc Publication Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::3a066bda8c96b9478bb0512f0a43028c,4,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Apollo,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2723d092b63885e0d7c260cc007e8b9d,52,14,Systems and Communication Engineering,386,0.03626943005181347
PE07_REF,Archivio della Ricerca - Università di Pisa,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::460b491b917d4185ed1f5be97229721a,3,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Archivio della ricerca della Scuola Superiore Sant'Anna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::cb16b8498f74ba6b6a6873518624168c,16,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Archivio della ricerca- Università di Roma La Sapienza,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::dc727151e5d55dde1e950767cf861ca5,25,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Archivio Istituzionale,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::89fcd07f20b6785b92134bd6c1d0fa42,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Archivio istituzionale della ricerca - Alma Mater Studiorum Università di Bologna,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::64c53a52cb3bd1a01c03a64db985c0cc,18,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Archivio Istituzionale della Ricerca - Politecnico di Bari,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a58616464d14208b2677a084f5d7456f,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Archivio istituzionale della ricerca - Università di Brescia,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::2b346a0aa375a07f5a90a344a61416c4,19,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Archivio istituzionale della ricerca - Università di Ferrara,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::56db57b4db0a6fcb7f9e0c0b504f6472,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Archivio istituzionale della ricerca - Università di Genova,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::5505712229fb1eb500efadddc0353264,4,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Archivio istituzionale della ricerca - Università di Palermo,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::30a237d18c50f563cba4531f1db44acf,2,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Archivio Istituzionale della Ricerca dell'Università degli Studi di Milano,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::17326d10d511828f6b34fa6d751739e2,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,ARCHIVO DIGITAL PARA LA DOCENCIA Y LA INVESTIGACION,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::02b1be0d48924c327124732726097157,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,arXiv.org e-Print Archive,publication,OpenAIRE Basic (DRIVER OA),opendoar____::6f4922f45568161a8cdf4ad2299f6d23,917,139,Systems and Communication Engineering,386,0.3601036269430052
PE07_REF,Aston Publications Explorer,publication,collected from a compatible aggregator,opendoar____::351b33587c5fdd93bd42ef7ac9995a28,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,BASE (Open Access Aggregator),publication,"OpenAIRE 3.0 (OA, funding)",openaire____::df45502607927471ecf8a6ae83683ff5,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,bioRxiv,publication,OpenAIRE Basic (DRIVER OA),share_______::bbd802baad85d1fd440f32a7a3a2c2b1,10,10,Systems and Communication Engineering,386,0.025906735751295335
PE07_REF,BOA - Bicocca Open Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a0833c8a1817526ac555f8d67727caf6,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Caltech Authors,publication,OpenAIRE Basic (DRIVER OA),opendoar____::a5771bce93e200c36f7cd9dfd0e5deaa,2,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Central Archive at the University of Reading,publication,collected from a compatible aggregator,opendoar____::b29eed44276144e4e8103a661f9a78b7,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Copenhagen University Research Information System,publication,OpenAIRE Basic (DRIVER OA),opendoar____::030e65da2b1c944090548d36b244b28d,3,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,De Montfort University Open Research Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::a4300b002bcfb71f291dac175d52df94,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,DepositOnce,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::da8ce53cf0240070ce6c69c48cd588ee,10,4,Systems and Communication Engineering,386,0.010362694300518135
PE07_REF,DI-fusion,publication,OpenAIRE Basic (DRIVER OA),opendoar____::c5866e93cab1776890fe343c9e7063fb,12,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Digital Access to Scholarship at Harvard,publication,OpenAIRE Basic (DRIVER OA),opendoar____::8f19793b2671094e63a15ab883d50137,3,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Digital library (repository) of Tomsk State University,publication,OpenAIRE Basic (DRIVER OA),opendoar____::02ae6a786bbf135d3d223cbc0e770b6e,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Digital Repository of University of Zaragoza,publication,OpenAIRE Basic (DRIVER OA),opendoar____::59f51fd6937412b7e56ded1ea2470c25,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,DIGITAL.CSIC,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::c9f95a0a5af052bffce5c89917335f67,31,10,Systems and Communication Engineering,386,0.025906735751295335
PE07_REF,Diposit Digital de Documents de la UAB,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::186a157b2992e7daed3677ce8e9fe40f,3,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,DLR publication server,publication,OpenAIRE PubRepos v4.0,opendoar____::84f0f20482cde7e5eacaf7364a643d33,6,4,Systems and Communication Engineering,386,0.010362694300518135
PE07_REF,DSpace at VU,publication,collected from a compatible aggregator,opendoar____::0c74b7f78409a4022a2c4c5a5ca3ee19,26,5,Systems and Communication Engineering,386,0.012953367875647668
PE07_REF,DSpace@IZTECH,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::2417dc8af8570f274e6775d4d60496da,4,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,DSpace@MIT,publication,OpenAIRE Basic (DRIVER OA),opendoar____::2a38a4a9316c49e5a833517c45d31070,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Duzce Üniversitesi Akademik Arşiv Sistemi,publication,OpenAIRE Basic (DRIVER OA),opendoar____::38ed162a0dbef7b3fe0f628aa08b90e7,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,e-Prints Soton,publication,OpenAIRE Basic (DRIVER OA),opendoar____::01386bd6d8e091c2ab4c7c7de644d37b,89,8,Systems and Communication Engineering,386,0.02072538860103627
PE07_REF,Edinburgh Research Explorer,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::512fc3c5227f637e41437c999a2d3169,15,4,Systems and Communication Engineering,386,0.010362694300518135
PE07_REF,Enlighten,publication,collected from a compatible aggregator,opendoar____::82aa4b0af34c2313a562076992e50aa3,24,6,Systems and Communication Engineering,386,0.015544041450777202
PE07_REF,Erasmus University Institutional Repository,publication,collected from a compatible aggregator,opendoar____::9c3b1830513cc3b8fc4b76635d32e692,4,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,eScholarship - University of California,publication,OpenAIRE Basic (DRIVER OA),opendoar____::89f0fd5c927d466d6ec9a21b9ac34ffa,3,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,ETH Zürich Research Collection,publication,"OpenAIRE Data (funded, referenced datasets)",re3data_____::8ac60f4c88018b79a528ceb336266c6b,72,16,Systems and Communication Engineering,386,0.04145077720207254
PE07_REF,EURECOM Repository,publication,OpenAIRE Basic (DRIVER OA),opendoar____::68b1fbe7f16e4ae3024973f12f3cb313,4,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Europe PubMed Central,publication,collected from a compatible aggregator,opendoar____::8b6dd7db9af49e67306feb59a8bdc52c,377,118,Systems and Communication Engineering,386,0.30569948186528495
PE07_REF,Explore Bristol Research,publication,OpenAIRE Basic (DRIVER OA),opendoar____::f12f2b34a0c3174269c19e21c07dee68,36,6,Systems and Communication Engineering,386,0.015544041450777202
PE07_REF,FigShare,publication,not available,opendoar____::4b86abe48d358ecf194c56c69108433e,5,4,Systems and Communication Engineering,386,0.010362694300518135
PE07_REF,Flore (Florence Research Repository),publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::06eb61b839a0cefee4967c67ccb099dc,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Fraunhofer-ePrints,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::00ac8ed3b4327bdd4ebbebcb2ba10a00,19,11,Systems and Communication Engineering,386,0.02849740932642487
PE07_REF,Ghent University Academic Bibliography,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::fe73f687e5bc5280214e0486b273a5f9,36,13,Systems and Communication Engineering,386,0.03367875647668394
PE07_REF,GNOSIS Institutional Repository,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::bf499a12e998d178afd964adf64a60cb,3,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,HAL,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::7e7757b1e12abcb736ab9a754ffb617a,357,62,Systems and Communication Engineering,386,0.16062176165803108
PE07_REF,HELDA - Digital Repository of the University of Helsinki,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::06a81a4fb98d149f2d31c68828fa6eb2,2,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Hochschulschriftenserver - Universität Frankfurt am Main,publication,OpenAIRE Basic (DRIVER OA),opendoar____::d86ea612dec96096c5e0fcc8dd42ab6d,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,idUS. Depósito de Investigación Universidad de Sevilla,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::79514e888b8f2acacc68738d0cbb803e,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,Infoscience - EPFL scientific publications,publication,OpenAIRE PubRepos v4.0,opendoar____::eecca5b6365d9607ee5a9d336962c534,138,23,Systems and Communication Engineering,386,0.05958549222797927
PE07_REF,INRIA a CCSD electronic archive server,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::9766527f2b5d3e95d4a733fcfb77bd7e,24,9,Systems and Communication Engineering,386,0.023316062176165803
PE07_REF,Institutionelles Repositorium der Leibniz Universität Hannover,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::e52ad5c9f751f599492b4f087ed7ecfc,6,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,IRIS - Institutional Research Information System of the University of Trento,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::72007983849f4fcb0ad565439834756b,2,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,IRIS - Università degli Studi di Catania,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::096ffc299200f51751b08da6d865ae95,2,2,Systems and Communication Engineering,386,0.0051813471502590676
PE07_REF,IRIS - Università degli Studi di Verona,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::c3395dd46c34fa7fd8d729d8cf88b7a8,6,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,ISTI Open Portal,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::81930c54e08b6d26d9638dd2e4656dc1,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Juelich Shared Electronic Resources,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::8a1ee9f2b7abe6e88d1a479ab6a42c5e,3,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Keele Research Repository,publication,collected from a compatible aggregator,opendoar____::26505e0494662534f633586941b77d0c,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,King's Research Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::566a9968b43628588e76be5a85a0f9e8,33,8,Systems and Communication Engineering,386,0.02072538860103627
PE07_REF,KITopen,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::52c409f1571f500e28f490a302a12540,9,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Koç University Suna Kıraç Library’s New Digital Collections Portal,publication,OpenAIRE Basic (DRIVER OA),opendoar____::b6e710870acb098e584277457ba89d68,11,5,Systems and Communication Engineering,386,0.012953367875647668
PE07_REF,Leiden University Repository,publication,collected from a compatible aggregator,opendoar____::854d6fae5ee42911677c739ee1734486,2,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,Lille Open Archive,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::0b0b0994d12ad343511adfbfc364256e,3,3,Systems and Communication Engineering,386,0.007772020725388601
PE07_REF,Lirias,publication,"OpenAIRE 3.0 (OA, funding)",opendoar____::fe709c654eac84d5239d1a12a4f71877,54,8,Systems and Communication Engineering,386,0.02072538860103627
PE07_REF,Lund University Publications,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::2cbca44843a864533ec05b321ae1f9d1,1,1,Systems and Communication Engineering,386,0.0025906735751295338
PE07_REF,MediaTUM,publication,"OpenAIRE 2.0+ (DRIVER OA, EC funding)",opendoar____::ebd9629fc3ae5e9f6611e2ee05a31cef,5,1,Systems and Communication Engineering,386,0.0025906735751295338
